AUD,635,136.42,771.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,5104 - 505,MU - FM,09:00 - PEK | 11:15 - SHA / 16:20 - PVG | 19:05 - HKG
AUD,635,136.42,771.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,5104 - 505,MU - FM,09:00 - PEK | 11:15 - SHA / 16:20 - PVG | 19:05 - HKG
AUD,635,136.42,771.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,5183 - 505,MU - FM,07:40 - PEK | 09:50 - PVG / 16:20 - PVG | 19:05 - HKG
AUD,635,136.42,771.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,5183 - 505,MU - FM,07:40 - PEK | 09:50 - PVG / 16:20 - PVG | 19:05 - HKG
AUD,635,136.42,771.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,5183 - 505,MU - FM,07:40 - PEK | 09:50 - PVG / 16:20 - PVG | 19:05 - HKG
AUD,675,136.42,811.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,9108 - 8247,FM - FM,08:30 - PEK | 10:55 - SHA / 16:55 - PVG | 19:45 - HKG
AUD,675,136.42,811.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7738,HU - HU,08:25 - SYD / 17:45 - XIY | 23:05 - XIY / 00:55 - PEK,9108 - 8247,FM - FM,08:30 - PEK | 10:55 - SHA / 16:55 - PVG | 19:45 - HKG
AUD,675,136.42,811.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7138,HU - HU,08:25 - SYD / 17:45 - XIY | 10:30 - XIY / 12:20 - PEK,9108 - 8247,FM - FM,08:30 - PEK | 10:55 - SHA / 16:55 - PVG | 19:45 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,3140 - 3075,CZ - CZ,19:15 - PEK | 21:30 - WUH / 08:20 - WUH | 10:25 - HKG
AUD,688,136.42,824.42,SYDPEKHKG,api2.fly365.com,Economy,2017-05-25,2017-05-28,7994 - 7238,HU - HU,08:25 - SYD / 17:45 - XIY | 19:55 - XIY / 22:00 - PEK,3118 - 3075,CZ - CZ,10:30 - PEK | 13:00 - WUH / 08:20 - WUH | 10:25 - HKG
