currency,base,taxes,fare,market,OTA,type,departDate,returnDate,departFlightNo,departAirlineCode,departRoute,returnFlightNo,returnAirlineCode,returnRoute
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3107,CZ - CZ,10:45 - SYD / 18:30 - CAN | 21:00 - CAN / 00:15 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3107,CZ - CZ,10:45 - SYD / 18:30 - CAN | 21:00 - CAN / 00:15 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3107,CZ - CZ,10:45 - SYD / 18:30 - CAN | 21:00 - CAN / 00:15 - PEK,3256 - 3071,CZ - CZ,07:55 - PEK / 12:55 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3165,CZ - CZ,10:45 - SYD / 18:30 - CAN | 22:00 - CAN / 01:10 - PEK,3152 - 3071,CZ - CZ,13:00 - PEK / 16:20 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3165,CZ - CZ,10:45 - SYD / 18:30 - CAN | 22:00 - CAN / 01:10 - PEK,3156 - 3071,CZ - CZ,09:00 - PEK / 12:25 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3165,CZ - CZ,10:45 - SYD / 18:30 - CAN | 22:00 - CAN / 01:10 - PEK,3192 - 3071,CZ - CZ,10:00 - PEK / 13:30 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3165,CZ - CZ,10:45 - SYD / 18:30 - CAN | 22:00 - CAN / 01:10 - PEK,3194 - 3071,CZ - CZ,08:10 - PEK / 11:40 - SZX | 19:20 - SZX / 06:25 - SYD
INR,3783,1843.125,5626.125,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,326 - 3165,CZ - CZ,10:45 - SYD / 18:30 - CAN | 22:00 - CAN / 01:10 - PEK,3256 - 3071,CZ - CZ,07:55 - PEK / 12:55 - SZX | 19:20 - SZX / 06:25 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3101,CZ - CZ,21:45 - SYD / 05:25 - CAN | 08:00 - CAN / 11:10 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 21:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3101,CZ - CZ,21:45 - SYD / 05:25 - CAN | 08:00 - CAN / 11:10 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3101,CZ - CZ,21:45 - SYD / 05:25 - CAN | 08:00 - CAN / 11:10 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3101,CZ - CZ,21:45 - SYD / 05:25 - CAN | 08:00 - CAN / 11:10 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3121,CZ - CZ,21:45 - SYD / 05:25 - CAN | 10:00 - CAN / 13:15 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 21:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3121,CZ - CZ,21:45 - SYD / 05:25 - CAN | 10:00 - CAN / 13:15 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3121,CZ - CZ,21:45 - SYD / 05:25 - CAN | 10:00 - CAN / 13:15 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,302 - 3121,CZ - CZ,21:45 - SYD / 05:25 - CAN | 10:00 - CAN / 13:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 3155,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:35 - SZX / 23:00 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 21:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 3155,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:35 - SZX / 23:00 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 3155,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:35 - SZX / 23:00 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 3155,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:35 - SZX / 23:00 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 5429,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:40 - SZX / 23:05 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 21:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 5429,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:40 - SZX / 23:05 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 5429,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:40 - SZX / 23:05 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,3072 - 5429,CZ - CZ,08:45 - SYD / 17:10 - SZX | 19:40 - SZX / 23:05 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,326 - 3161,CZ - CZ,10:45 - SYD / 18:30 - CAN | 20:00 - CAN / 23:15 - PEK,3100 - 301,CZ - CZ,18:30 - PEK / 21:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,326 - 3161,CZ - CZ,10:45 - SYD / 18:30 - CAN | 20:00 - CAN / 23:15 - PEK,3110 - 301,CZ - CZ,19:30 - PEK / 22:55 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,326 - 3161,CZ - CZ,10:45 - SYD / 18:30 - CAN | 20:00 - CAN / 23:15 - PEK,3114 - 301,CZ - CZ,21:30 - PEK / 01:00 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4464,1602.9,6066.9,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-29,326 - 3161,CZ - CZ,10:45 - SYD / 18:30 - CAN | 20:00 - CAN / 23:15 - PEK,3122 - 301,CZ - CZ,17:30 - PEK / 20:50 - CAN | 08:25 - CAN / 19:40 - SYD
INR,4831,1409.5,6240.5,SYDPEK,www.via.id,N/A,2017-05-25,2017-05-28,8419,MU,12:25 - SYD | 22:15 - PEK,8420,MU,23:45 - PEK | 13:20 - SYD
